"size","depth","timeTakenToSort","MaxDepthInTheory","isPerfectSorted"
1000000,22,0.1987526,19,false
1000000,23,0.1899566,19,false
1000000,24,0.1835322,19,false
1000000,25,0.1848883,19,false
1000000,26,0.1977786,19,false
1000000,27,0.18992840000000002,19,false
1000000,28,0.1893099,19,false
1000000,29,0.1881712,19,false
1000000,30,0.1901091,19,false
1000000,31,0.18469690000000002,19,false
1000000,32,0.2204326,19,false
1000000,33,0.19535260000000002,19,false
1000000,34,0.20624320000000002,19,false
1000000,35,0.1985402,19,false
1000000,36,0.19003050000000002,19,false
1000000,37,0.18660870000000002,19,false
1000000,38,0.19665580000000002,19,false
1000000,39,0.2033223,19,false
1000000,40,0.18545820000000002,19,false
1000000,41,0.1867706,19,false
1000000,42,0.1842029,19,false
1000000,43,0.1827608,19,false
1000000,44,0.1995509,19,false
1000000,45,0.20556870000000002,19,false
1000000,46,0.20533890000000002,19,false
1000000,47,0.20212770000000002,19,false
1000000,48,0.20896050000000002,19,false
1000000,49,0.2097825,19,false
1000000,50,0.20490650000000002,19,false
1000000,51,0.20124830000000002,19,false
1000000,52,0.2156324,19,false
1000000,53,0.2097331,19,false
1000000,54,0.20318840000000002,19,false
1000000,55,0.21155960000000001,19,false
1000000,56,0.2091946,19,false
1000000,57,0.21522590000000003,19,false
1000000,58,0.21320550000000002,19,false
1000000,59,0.2059593,19,false
1000000,60,0.19946470000000002,19,false
1000000,61,0.20492700000000003,19,false
1000000,62,0.2175676,19,false
1000000,63,0.21555290000000002,19,false
1000000,64,0.24416620000000003,19,false
1000000,65,0.2196817,19,false
1000000,66,0.2190696,19,false
1000000,67,0.42487410000000003,19,false
1000000,68,0.40521880000000005,19,false
1000000,69,0.22264540000000002,19,false
1000000,70,0.21439080000000002,19,false
1000000,71,0.20111610000000002,19,false
1000000,72,0.2057371,19,false
1000000,73,0.20818940000000002,19,false
1000000,74,0.2077438,19,false
1000000,75,0.209705,19,false
"-------------------------------------------------------"
